id,age,edu,edu_num,male,use_int_s,pri_con_m_b,inf_sha_att_m_b,inf_sha_beh_m_b,tim_int_m,tim_int_wor_m,tim_int_wee_m,t1_pri_con_01,t1_pri_con_02,t1_pri_con_03,t1_pri_con_04,t1_pri_con_05,t1_pri_con_06,t1_pri_con_07,t1_pri_con_08,t1_pri_con_09,t1_inf_sha_beh_01,t1_inf_sha_beh_02,t1_inf_sha_beh_03,t1_inf_sha_beh_04,t1_inf_sha_beh_05,t1_inf_sha_beh_06,t1_inf_sha_beh_07,t1_inf_sha_beh_08,t1_inf_sha_beh_09,t1_inf_sha_beh_10,t1_inf_sha_beh_11,t1_inf_sha_att_01,t1_inf_sha_att_02,t1_inf_sha_att_03,t1_inf_sha_att_04,t1_inf_sha_att_05,t1_inf_sha_att_06,t1_inf_sha_att_07,t1_inf_sha_att_08,t1_inf_sha_att_09,t1_inf_sha_att_10,t1_inf_sha_att_11,t1_tim_int_01,t1_tim_int_02,t1_tim_int_03,t1_tim_int_04,t1_tim_int_05,t1_na_per,t1_na_per_inf_sha_beh,t1_tim_int_wor,t1_tim_int_wee,t1_use_int,t1_tim_int,t1_pri_con_m,t1_inf_sha_att_m,t1_inf_sha_beh_m,t2_pri_con_01,t2_pri_con_02,t2_pri_con_03,t2_pri_con_04,t2_pri_con_05,t2_pri_con_06,t2_pri_con_07,t2_pri_con_08,t2_pri_con_09,t2_inf_sha_beh_01,t2_inf_sha_beh_02,t2_inf_sha_beh_03,t2_inf_sha_beh_04,t2_inf_sha_beh_05,t2_inf_sha_beh_06,t2_inf_sha_beh_07,t2_inf_sha_beh_08,t2_inf_sha_beh_09,t2_inf_sha_beh_10,t2_inf_sha_beh_11,t2_inf_sha_att_01,t2_inf_sha_att_02,t2_inf_sha_att_03,t2_inf_sha_att_04,t2_inf_sha_att_05,t2_inf_sha_att_06,t2_inf_sha_att_07,t2_inf_sha_att_08,t2_inf_sha_att_09,t2_inf_sha_att_10,t2_inf_sha_att_11,t2_tim_int_01,t2_tim_int_02,t2_tim_int_03,t2_tim_int_04,t2_tim_int_05,t2_na_per,t2_na_per_inf_sha_beh,t2_tim_int_wor,t2_tim_int_wee,t2_use_int,t2_tim_int,t2_pri_con_m,t2_inf_sha_att_m,t2_inf_sha_beh_m,t3_pri_con_01,t3_pri_con_02,t3_pri_con_03,t3_pri_con_04,t3_pri_con_05,t3_pri_con_06,t3_pri_con_07,t3_pri_con_08,t3_pri_con_09,t3_inf_sha_beh_01,t3_inf_sha_beh_02,t3_inf_sha_beh_03,t3_inf_sha_beh_04,t3_inf_sha_beh_05,t3_inf_sha_beh_06,t3_inf_sha_beh_07,t3_inf_sha_beh_08,t3_inf_sha_beh_09,t3_inf_sha_beh_10,t3_inf_sha_beh_11,t3_inf_sha_att_01,t3_inf_sha_att_02,t3_inf_sha_att_03,t3_inf_sha_att_04,t3_inf_sha_att_05,t3_inf_sha_att_06,t3_inf_sha_att_07,t3_inf_sha_att_08,t3_inf_sha_att_09,t3_inf_sha_att_10,t3_inf_sha_att_11,t3_tim_int_01,t3_tim_int_02,t3_tim_int_03,t3_tim_int_04,t3_tim_int_05,t3_na_per,t3_na_per_inf_sha_beh,t3_tim_int_wor,t3_tim_int_wee,t3_use_int,t3_tim_int,t3_pri_con_m,t3_inf_sha_att_m,t3_inf_sha_beh_m,t4_pri_con_01,t4_pri_con_02,t4_pri_con_03,t4_pri_con_04,t4_pri_con_05,t4_pri_con_06,t4_pri_con_07,t4_pri_con_08,t4_pri_con_09,t4_inf_sha_beh_01,t4_inf_sha_beh_02,t4_inf_sha_beh_03,t4_inf_sha_beh_04,t4_inf_sha_beh_05,t4_inf_sha_beh_06,t4_inf_sha_beh_07,t4_inf_sha_beh_08,t4_inf_sha_beh_09,t4_inf_sha_beh_10,t4_inf_sha_beh_11,t4_inf_sha_att_01,t4_inf_sha_att_02,t4_inf_sha_att_03,t4_inf_sha_att_04,t4_inf_sha_att_05,t4_inf_sha_att_06,t4_inf_sha_att_07,t4_inf_sha_att_08,t4_inf_sha_att_09,t4_inf_sha_att_10,t4_inf_sha_att_11,t4_tim_int_01,t4_tim_int_02,t4_tim_int_03,t4_tim_int_04,t4_tim_int_05,t4_na_per,t4_na_per_inf_sha_beh,t4_tim_int_wor,t4_tim_int_wee,t4_use_int,t4_tim_int,t4_pri_con_m,t4_inf_sha_att_m,t4_inf_sha_beh_m,t5_pri_con_01,t5_pri_con_02,t5_pri_con_03,t5_pri_con_04,t5_pri_con_05,t5_pri_con_06,t5_pri_con_07,t5_pri_con_08,t5_pri_con_09,t5_inf_sha_beh_01,t5_inf_sha_beh_02,t5_inf_sha_beh_03,t5_inf_sha_beh_04,t5_inf_sha_beh_05,t5_inf_sha_beh_06,t5_inf_sha_beh_07,t5_inf_sha_beh_08,t5_inf_sha_beh_09,t5_inf_sha_beh_10,t5_inf_sha_beh_11,t5_inf_sha_att_01,t5_inf_sha_att_02,t5_inf_sha_att_03,t5_inf_sha_att_04,t5_inf_sha_att_05,t5_inf_sha_att_06,t5_inf_sha_att_07,t5_inf_sha_att_08,t5_inf_sha_att_09,t5_inf_sha_att_10,t5_inf_sha_att_11,t5_tim_int_01,t5_tim_int_02,t5_tim_int_03,t5_tim_int_04,t5_tim_int_05,t5_na_per,t5_na_per_inf_sha_beh,t5_tim_int_wor,t5_tim_int_wee,t5_use_int,t5_tim_int,t5_pri_con_m,t5_inf_sha_att_m,t5_inf_sha_beh_m
204337,84,Master/Diplom/Magister,7,1,5,3,1,1.8,117.85714285714286,105,150,2,4,4,3,3,3,5,4,5,1,2,2,2,2,2,4,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,NA,30,NA,45,0,0.05263157894736842,0,NA,NA,1,NA,3.6666666666666665,1.3636363636363635,1.8181818181818181,2,4,4,5,5,4,5,4,5,1,2,3,3,3,3,2,2,1,1,2,1,2,3,3,3,3,2,2,1,2,1,1,45,2,30,NA,0.02631578947368421,0,105,150,1,117.85714285714286,4.222222222222222,2.090909090909091,2.090909090909091,3,3,2,4,2,3,5,5,4,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,15,2,0,NA,0.02631578947368421,0,75,120,1,87.85714285714286,3.4444444444444446,1,1.8181818181818181,4,4,5,5,5,3,5,4,4,1,2,3,3,3,3,4,2,1,2,2,1,2,3,2,2,2,3,2,1,1,2,1,30,2,30,NA,0.02631578947368421,0,90,150,1,107.14285714285714,4.333333333333333,1.9090909090909092,2.3636363636363638,4,3,5,4,4,3,4,3,5,5,3,4,4,4,4,4,4,5,5,5,1,3,3,4,4,4,3,3,2,3,3,2,30,3,0,NA,0.02631578947368421,0,150,180,1,158.57142857142858,3.888888888888889,3,4.2727272727272725
204603,84,Master/Diplom/Magister,7,1,5,4,2.4,1.5,243.21428571428572,211.66666666666666,232.5,4,5,5,5,5,4,5,5,5,1,1,4,4,4,2,2,1,1,1,1,1,1,3,2,2,1,2,1,1,3,3,NA,20,NA,40,0,0.05263157894736842,0,NA,NA,1,NA,4.777777777777778,1.8181818181818181,2,4,5,5,5,5,3,4,5,5,1,1,4,4,4,1,4,1,1,1,1,4,1,1,3,3,1,2,1,1,1,2,2,20,1,NA,NA,0.05263157894736842,0,140,NA,1,NA,4.555555555555555,1.8181818181818181,2.090909090909091,5,5,5,5,5,3,5,5,4,3,2,3,2,3,3,3,1,1,1,1,1,1,3,1,3,1,1,1,2,NA,4,1,NA,2,NA,NA,0.10526315789473684,0,NA,NA,1,NA,4.666666666666667,1.8,2.090909090909091,3,5,4,5,5,4,1,3,4,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,3,2,5,45,6,0,NA,0.02631578947368421,0,345,360,1,349.2857142857143,3.7777777777777777,1.4545454545454546,1.4545454545454546,4,5,5,4,5,5,3,5,5,NA,NA,3,5,5,5,3,5,5,4,4,5,5,5,1,1,1,4,2,1,2,2,2,30,1,45,NA,0.07894736842105263,0.18181818181818182,150,105,1,137.14285714285714,4.555555555555555,2.6363636363636362,4.333333333333333
200115,83,Master/Diplom/Magister,7,1,5,3,2.4,1,210,210,210,3,4,2,4,3,3,5,4,5,1,1,2,2,2,2,2,2,1,2,2,1,1,2,4,4,2,3,2,3,3,3,2,NA,2,NA,0,0.05263157894736842,0,NA,NA,1,NA,3.6666666666666665,2.5454545454545454,1.7272727272727273,2,4,4,4,4,3,5,3,4,1,1,2,2,2,2,2,2,1,2,2,5,3,2,4,3,3,3,3,2,3,4,2,NA,2,NA,NA,0.07894736842105263,0,NA,NA,1,NA,3.6666666666666665,3.1818181818181817,1.7272727272727273,2,3,3,3,2,3,5,3,4,1,1,4,4,4,4,3,4,1,3,3,2,3,4,4,4,4,3,4,2,3,3,3,30,3,30,NA,0.02631578947368421,0,210,210,1,210,3.111111111111111,3.272727272727273,2.909090909090909,4,4,4,4,4,3,4,3,4,NA,1,4,4,4,4,2,4,1,2,2,2,4,5,4,5,5,3,4,2,3,4,4,NA,4,NA,NA,0.10526315789473684,0.09090909090909091,NA,NA,1,NA,3.7777777777777777,3.727272727272727,2.8,4,3,3,3,3,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,2,3,3,NA,3,3,2,3,2,2,2,2,NA,2,NA,NA,0.39473684210526316,1,NA,NA,1,NA,3.4444444444444446,2.5,1
201758,82,NA,NA,2,5,2.4,1.2,1.8,161.42857142857144,157.5,171.25,3,3,3,2,2,2,3,4,4,2,2,3,3,3,3,3,3,1,2,2,1,1,2,2,2,2,2,2,1,2,3,2,NA,3,NA,0,0.05263157894736842,0,NA,NA,1,NA,2.888888888888889,1.8181818181818181,2.4545454545454546,1,2,3,2,1,1,2,1,3,2,2,3,3,3,3,3,3,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,10,3,5,NA,0.02631578947368421,0,130,185,1,145.71428571428572,1.7777777777777777,1.7272727272727273,2.4545454545454546,3,3,4,4,2,2,3,3,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,20,2,50,NA,0.02631578947368421,0,200,170,1,191.42857142857142,3.111111111111111,1,1.7272727272727273,2,3,1,2,4,2,2,3,4,2,2,2,2,2,2,2,2,1,2,2,2,3,2,3,3,3,3,3,1,2,2,2,30,3,0,NA,0.02631578947368421,0,150,180,1,158.57142857142858,2.5555555555555554,2.4545454545454546,1.9090909090909092,3,3,1,3,3,4,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,4,2,2,2,30,2,30,NA,0.3157894736842105,1,150,150,1,150,3,2.4545454545454546,1
203748,81,Promotion,8,1,5,2.4,1.4,2,79.28571428571428,86.25,40,1,3,3,3,5,2,2,3,3,1,1,3,3,3,3,3,3,1,2,2,1,2,2,2,2,2,2,2,1,3,3,0,45,0,30,0,0,0,45,30,1,40.714285714285715,2.7777777777777777,2,2.272727272727273,3,4,5,4,5,3,3,3,4,2,1,3,3,3,3,2,2,1,2,2,2,1,4,4,3,3,3,3,1,2,2,NA,45,NA,30,NA,0.07894736842105263,0,NA,NA,1,NA,3.7777777777777777,2.5454545454545454,2.1818181818181817,2,3,2,3,2,2,2,1,2,1,1,3,3,3,3,2,3,1,1,2,1,1,4,4,4,4,2,3,1,2,2,1,30,1,0,NA,0.02631578947368421,0,90,60,1,81.42857142857143,2.111111111111111,2.5454545454545454,2.090909090909091,4,3,3,3,5,3,2,3,4,1,1,3,3,3,3,3,3,1,2,2,2,3,4,4,4,4,4,4,1,4,4,2,30,0,30,NA,0.02631578947368421,0,150,30,1,115.71428571428571,3.3333333333333335,3.4545454545454546,2.272727272727273,2,3,2,4,5,3,3,3,4,5,NA,3,3,3,3,3,3,5,3,3,1,2,4,3,3,3,3,3,1,3,3,1,0,NA,30,NA,0.07894736842105263,0.09090909090909091,60,NA,1,NA,3.2222222222222223,2.6363636363636362,3.4
202530,81,Hauptschule,2,2,5,3.8,1,1.4,153.21428571428572,142.5,174,3,5,5,5,5,4,5,5,5,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,2,1,3,3,2,2,2,2,30,2,0,0,0,0,150,120,1,141.42857142857142,4.666666666666667,1.9090909090909092,1.4545454545454546,4,5,5,5,5,5,5,5,5,2,1,2,2,1,1,2,2,2,1,1,1,1,3,3,3,2,3,3,2,1,1,2,NA,2,30,NA,0.05263157894736842,0,NA,150,1,NA,4.888888888888889,2.090909090909091,1.5454545454545454,4,5,5,5,5,4,5,4,5,1,1,2,2,1,1,3,3,2,1,1,1,1,3,3,2,2,3,3,2,1,1,1,30,2,30,NA,0.02631578947368421,0,90,150,1,107.14285714285714,4.666666666666667,2,1.6363636363636365,5,5,5,5,5,4,5,4,5,1,1,3,3,3,3,3,3,2,1,1,1,1,3,3,3,3,3,3,3,1,1,2,30,2,30,NA,0.02631578947368421,0,150,150,1,150,4.777777777777778,2.272727272727273,2.1818181818181817,3,5,5,5,5,2,5,3,4,2,2,4,4,4,4,4,4,4,2,2,1,1,3,3,3,3,3,3,3,1,1,3,0,5,0,NA,0.02631578947368421,0,180,300,1,214.28571428571428,4.111111111111111,2.272727272727273,3.272727272727273
201387,81,Promotion,8,1,5,1.2,4.4,3,NaN,NaN,NaN,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,1,1,1,5,4,4,4,4,4,4,4,2,2,3,1,NA,1,NA,0,0.05263157894736842,0,NA,NA,1,NA,2,3.6363636363636362,1.7272727272727273,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,5,5,3,3,3,3,3,3,3,3,3,NA,30,NA,NA,NA,0.10526315789473684,0,NA,NA,1,NA,1.3333333333333333,3.3636363636363638,1.7272727272727273,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,3,3,3,3,3,3,3,3,2,2,2,NA,30,NA,30,NA,0.07894736842105263,0,NA,NA,1,NA,1.8888888888888888,2.727272727272727,1.6363636363636365,1,1,1,1,1,1,1,1,1,4,2,4,4,4,4,4,2,1,2,1,5,5,5,5,5,5,5,5,2,2,2,1,NA,NA,20,NA,0.07894736842105263,0,NA,NA,1,NA,1,4.181818181818182,2.909090909090909,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,3,3,3,3,3,4,NA,20,NA,20,NA,0.07894736842105263,0,NA,NA,1,NA,1,3.272727272727273,5
201990,81,Master/Diplom/Magister,7,1,4,2,1,2,100,100,100,2,3,3,3,3,2,2,3,2,2,1,2,2,2,2,2,2,2,1,1,1,1,3,3,3,2,3,3,2,2,2,1,20,1,20,0,0,0,80,80,1,80,2.5555555555555554,2.272727272727273,1.7272727272727273,2,3,3,2,NA,2,NA,NA,3,1,1,2,2,2,2,2,2,1,1,1,1,1,3,3,3,3,4,2,1,2,2,NA,30,NA,30,NA,0.18421052631578946,0,NA,NA,1,NA,2.5,2.272727272727273,1.5454545454545454,2,3,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,3,3,3,3,3,4,4,1,3,3,NA,NA,NA,NA,1,0.10526315789473684,0,NA,NA,0,NA,2.2222222222222223,2.8181818181818183,1.5454545454545454,2,3,3,2,3,3,2,2,3,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,4,3,2,3,3,2,0,2,0,NA,0.02631578947368421,0,120,120,1,120,2.5555555555555554,2.272727272727273,1.5454545454545454,2,3,3,2,3,2,2,2,2,5,4,3,3,3,3,3,3,5,5,5,1,1,2,2,2,2,2,2,1,1,1,NA,30,NA,30,NA,0.07894736842105263,0,NA,NA,1,NA,2.3333333333333335,1.5454545454545454,3.8181818181818183
200275,81,Master/Diplom/Magister,7,2,5,3,1,1.8,27.857142857142858,22.5,60,3,3,2,2,3,2,3,3,3,1,1,3,3,3,3,2,3,1,2,2,1,2,4,4,4,4,3,3,2,3,3,NA,15,1,0,0,0.02631578947368421,0,NA,60,1,NA,2.6666666666666665,3,2.1818181818181817,3,3,2,4,4,2,5,5,5,1,1,3,3,3,3,2,3,1,2,2,1,1,4,4,4,4,3,3,2,3,3,1,NA,2,NA,NA,0.07894736842105263,0,NA,NA,1,NA,3.6666666666666665,2.909090909090909,2.1818181818181817,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,3,2,2,2,1,2,2,1,1,5,5,5,4,3,3,1,3,3,0,15,1,0,NA,0.2631578947368421,0,15,60,1,27.857142857142858,NaN,3.090909090909091,2,3,4,NA,4,NA,3,3,NA,3,1,1,2,2,2,2,3,2,1,2,2,1,2,3,5,5,4,5,3,2,4,4,NA,30,1,NA,NA,0.15789473684210525,0,NA,NA,1,NA,3.3333333333333335,3.4545454545454546,1.8181818181818181,3,4,2,3,2,2,3,3,3,5,5,4,4,4,4,4,4,5,4,4,1,1,4,4,4,4,3,2,1,3,3,0,30,1,NA,NA,0.05263157894736842,0,30,NA,1,NA,2.7777777777777777,2.727272727272727,4.2727272727272725
204245,81,Bachelor,6,1,5,3.2,3.2,4.2,205.71428571428572,240,120,3,3,3,4,3,3,3,3,3,5,2,5,5,5,5,5,5,1,1,1,1,3,4,4,4,2,3,2,1,2,1,3,NA,2,NA,0,0.05263157894736842,0,NA,NA,1,NA,3.111111111111111,2.4545454545454546,3.6363636363636362,3,3,2,4,3,2,3,2,4,1,1,3,3,3,3,4,2,1,2,2,1,2,1,1,3,1,3,2,1,2,3,5,NA,2,NA,NA,0.07894736842105263,0,NA,NA,1,NA,2.888888888888889,1.8181818181818181,2.272727272727273,3,4,3,4,4,3,2,4,4,5,3,4,4,1,1,5,1,1,1,1,5,4,3,3,2,2,4,3,1,2,2,4,0,2,0,NA,0.02631578947368421,0,240,120,1,205.71428571428572,3.4444444444444446,2.8181818181818183,2.4545454545454546,4,4,4,4,5,4,4,4,4,5,1,1,4,1,1,5,2,1,3,3,5,2,2,3,2,2,4,3,1,4,4,4,NA,2,NA,NA,0.07894736842105263,0,NA,NA,1,NA,4.111111111111111,2.909090909090909,2.4545454545454546,3,3,3,4,5,3,4,4,4,5,5,5,4,5,5,3,4,5,5,4,4,3,1,4,2,1,3,2,1,2,3,4,NA,2,NA,NA,0.07894736842105263,0,NA,NA,1,NA,3.6666666666666665,2.3636363636363638,4.545454545454546
202242,80,Master/Diplom/Magister,7,1,5,4.25,1,1,127.14285714285714,132,95,4,5,5,5,5,3,1,5,5,1,5,4,4,4,4,4,4,2,4,4,1,5,2,2,2,2,2,2,2,2,5,1,40,NA,20,0,0.02631578947368421,0,100,NA,1,NA,4.222222222222222,2.4545454545454546,3.6363636363636362,4,5,5,5,NA,1,1,5,5,1,3,4,4,4,3,3,3,1,3,2,1,5,4,4,3,3,3,3,2,2,2,2,30,1,20,NA,0.05263157894736842,0,150,80,1,130,3.875,2.909090909090909,2.8181818181818183,4,4,5,4,5,2,2,5,5,1,1,2,2,2,2,2,2,1,2,2,1,5,3,3,1,1,2,2,1,3,3,2,10,1,20,NA,0.02631578947368421,0,130,80,1,115.71428571428571,4,2.272727272727273,1.7272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,3,3,1,3,3,1,5,3,3,3,3,3,3,1,4,4,2,30,1,10,NA,0.2631578947368421,0,150,70,1,127.14285714285714,NaN,3,2.090909090909091,5,5,5,5,3,3,3,5,5,1,1,2,2,2,2,2,2,1,1,1,1,5,3,2,2,2,2,2,2,4,4,2,10,2,30,NA,0.02631578947368421,0,130,150,1,135.71428571428572,4.333333333333333,2.6363636363636362,1.5454545454545454
201660,80,Promotion,8,1,5,1.4,2.25,1.8,NaN,NaN,NaN,3,3,4,4,4,1,2,3,3,1,1,1,1,1,1,2,1,2,2,2,2,1,3,3,3,3,3,3,3,3,3,1,NA,NA,NA,0,0.07894736842105263,0,NA,NA,1,NA,3,2.727272727272727,1.3636363636363635,1,1,5,5,5,5,5,5,5,1,1,2,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,0,NA,0.3684210526315789,0,NA,NA,1,NA,4.111111111111111,NaN,1.7272727272727273,1,1,4,3,5,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,3,1,3,3,3,3,3,3,1,1,1,NA,30,NA,30,NA,0.07894736842105263,0,NA,NA,1,NA,2,2.272727272727273,1.3636363636363635,1,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,1,3,4,4,4,4,4,1,4,4,1,NA,NA,30,NA,0.07894736842105263,0,NA,NA,1,NA,2.111111111111111,3.1818181818181817,1.7272727272727273,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,1,2,3,3,3,4,3,3,4,4,NA,20,NA,10,NA,0.07894736842105263,0,NA,NA,1,NA,1,2.909090909090909,5
201797,80,Master/Diplom/Magister,7,2,5,3.2,1,1.2,21.428571428571427,30,0,4,3,2,3,3,3,2,3,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,NA,30,NA,NA,0,0.07894736842105263,0,NA,NA,1,NA,2.7777777777777777,1.0909090909090908,1.5454545454545454,4,5,5,5,4,4,4,4,4,1,1,2,2,2,2,2,2,1,1,1,1,1,2,3,3,3,2,3,1,2,3,NA,NA,1,NA,NA,0.10526315789473684,0,NA,NA,1,NA,4.333333333333333,2.1818181818181817,1.5454545454545454,2,3,1,2,2,2,4,3,3,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2,2,2,3,1,1,1,NA,20,NA,0,NA,0.07894736842105263,0,NA,NA,1,NA,2.4444444444444446,1.6363636363636365,1.4545454545454546,3,3,2,2,1,3,4,4,4,1,1,1,2,2,2,2,2,1,2,2,1,1,1,3,3,3,3,3,1,1,2,0,30,0,0,NA,0.02631578947368421,0,30,0,1,21.428571428571427,2.888888888888889,2,1.6363636363636365,3,4,4,3,3,3,4,4,4,2,2,2,2,2,2,3,2,2,3,3,1,1,2,1,2,2,3,3,2,3,3,NA,NA,1,NA,NA,0.10526315789473684,0,NA,NA,1,NA,3.5555555555555554,2.090909090909091,2.272727272727273
201885,80,Berufausbildung,4,1,5,3.8,1,1.2,NaN,NaN,NaN,3,5,5,5,5,4,5,5,5,1,2,2,2,2,1,2,1,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,NA,2,NA,0,0.05263157894736842,0,NA,NA,1,NA,4.666666666666667,1.5454545454545454,1.4545454545454546,3,5,5,5,5,5,5,4,5,1,1,2,2,2,1,2,3,1,1,1,1,1,3,2,2,2,2,2,1,1,2,1,NA,1,NA,NA,0.07894736842105263,0,NA,NA,1,NA,4.666666666666667,1.7272727272727273,1.5454545454545454,3,5,5,5,5,3,5,4,5,1,1,2,2,2,2,2,2,1,1,1,1,1,3,1,3,1,3,3,1,1,1,NA,15,NA,30,NA,0.07894736842105263,0,NA,NA,1,NA,4.444444444444445,1.7272727272727273,1.5454545454545454,5,4,4,4,5,3,5,5,5,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,NA,30,NA,45,NA,0.07894736842105263,0,NA,NA,1,NA,4.444444444444445,1.0909090909090908,1.2727272727272727,5,5,5,5,5,4,5,5,5,2,2,2,2,2,2,2,2,2,2,5,1,1,2,1,2,2,1,1,1,1,2,NA,20,NA,30,NA,0.07894736842105263,0,NA,NA,1,NA,4.888888888888889,1.3636363636363635,2.272727272727273
200316,79,NA,NA,1,5,4.4,1,1.8,90,85,94,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,2,5,5,1,1,3,3,3,3,3,3,2,4,4,1,30,2,0,0,0,0,90,120,1,98.57142857142857,5,2.727272727272727,4,5,5,5,5,5,5,5,3,5,1,1,4,4,4,4,4,4,1,5,3,1,1,3,3,3,3,3,3,1,3,3,NA,30,1,0,NA,0.05263157894736842,0,NA,60,1,NA,4.777777777777778,2.4545454545454546,3.1818181818181817,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,1,5,1,1,2,3,3,3,3,3,3,2,4,1,1,10,1,20,NA,0.02631578947368421,0,70,80,1,72.85714285714286,5,2.5454545454545454,3.5454545454545454,5,5,5,5,5,5,5,3,3,1,1,5,5,5,5,5,5,2,5,2,1,1,3,3,3,3,3,3,2,3,3,1,30,2,0,NA,0.02631578947368421,0,90,120,1,98.57142857142857,4.555555555555555,2.5454545454545454,3.727272727272727,2,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,5,3,3,1,1,3,4,4,4,4,4,2,4,4,1,30,1,30,NA,0.02631578947368421,0,90,90,1,90,4.666666666666667,3.1818181818181817,3.5454545454545454
202694,79,Master/Diplom/Magister,7,1,5,2.6,1.2,1.2,NaN,NaN,NaN,3,5,4,2,5,1,1,3,2,1,1,5,5,5,5,5,5,1,2,2,1,1,3,3,1,1,4,1,1,1,1,1,NA,1,NA,0,0.05263157894736842,0,NA,NA,1,NA,2.888888888888889,1.6363636363636365,3.3636363636363638,3,5,3,1,5,1,1,1,3,1,1,4,4,4,1,4,1,1,1,1,1,1,5,5,2,1,5,2,2,3,3,NA,30,NA,30,NA,0.07894736842105263,0,NA,NA,1,NA,2.5555555555555554,2.727272727272727,2.090909090909091,2,4,4,4,5,2,2,2,1,1,1,4,4,4,2,3,1,1,2,2,1,1,3,3,1,1,3,3,2,4,4,1,NA,1,NA,NA,0.07894736842105263,0,NA,NA,1,NA,2.888888888888889,2.3636363636363638,2.272727272727273,3,4,3,3,4,1,1,1,3,1,1,4,4,4,1,4,4,1,1,1,1,1,3,4,1,1,4,2,3,3,3,1,NA,1,NA,NA,0.07894736842105263,0,NA,NA,1,NA,2.5555555555555554,2.3636363636363638,2.3636363636363638,2,3,3,3,3,3,1,1,2,2,2,3,3,3,2,3,3,2,2,2,2,2,3,3,3,1,3,3,2,3,3,NA,60,NA,45,NA,0.07894736842105263,0,NA,NA,1,NA,2.3333333333333335,2.5454545454545454,2.4545454545454546
204385,79,Berufausbildung,4,1,5,3.8,1.4,1.8,140.57142857142858,162,87,4,5,5,5,4,3,5,4,4,3,1,3,3,3,3,3,3,1,1,1,1,2,4,4,4,4,2,2,1,2,3,2,30,1,0,0,0,0,150,60,1,124.28571428571429,4.333333333333333,2.6363636363636362,2.272727272727273,4,4,5,5,4,3,3,4,5,1,2,4,4,4,4,4,4,1,1,1,1,2,4,4,4,4,2,2,1,2,2,2,30,1,15,NA,0.02631578947368421,0,150,75,1,128.57142857142858,4.111111111111111,2.5454545454545454,2.727272727272727,4,5,5,5,4,3,4,3,4,1,3,3,3,3,3,2,2,1,2,2,2,3,4,4,4,4,2,2,1,3,3,2,30,2,0,NA,0.02631578947368421,0,150,120,1,141.42857142857142,4.111111111111111,2.909090909090909,2.272727272727273,4,5,5,5,5,4,4,5,5,2,1,2,2,2,2,2,1,1,2,2,2,2,4,3,2,2,2,1,1,3,3,2,30,1,0,NA,0.02631578947368421,0,150,60,1,124.28571428571429,4.666666666666667,2.272727272727273,1.7272727272727273,3,5,5,4,5,3,4,4,5,2,2,3,3,3,3,4,4,2,2,2,1,2,4,4,4,4,2,3,1,3,3,3,30,2,0,NA,0.02631578947368421,0,210,120,1,184.28571428571428,4.222222222222222,2.8181818181818183,2.727272727272727
